,Crash ID,DOT Case Number,Date Of Crash,Time Of Crash,Severity,Severity Text Format,Most Severe Injury,Most Severe Injury Text Format,Number Of Vehicles,Number Of Pedestrians,Number Of Qualifying Commercial Vehicles,Town,Town Text Format,Route Class,Route Class Text Format,Route or Local Road Number,Route Direction,Route Direction Text Format,Cumulative Route Mileage,Ramp or Turning Road Number,Ramp Letter,At or Between Intersections,At or Between Intersections Text Format,Intersecting Leg #1,Intersecting Leg #2,Intersecting Leg #3,Intersecting Leg #4,Name of Road that Crash Occurred On,Name or Route Number of Road at which Crash Occurred,Measure Distance,Unit Of Measure,Unit Of Measure Text Format,Measure Direction,Measure Direction Text Format,"Name of Nearest Intersection, Street, Town Line or Mile Marker",Alpha Description of Crash Location,Collision Type,Collision Type Text Format,Weather Condition,Weather Condition Text Format,Road Surface Condition,Road Surface Condition Text Format,Light Condition,Light Condition Text Format,Crash Occurred On,Crash Occurred On Text Format,Other Roadway Feature,Other Roadway Feature Text Format,Median Barrier Penetration,Median Barrier Penetration Text Format,Construction or Maintenance Related,Construction or Maintenance Related Text Format,At-Fault Traffic Unit Number,Contributing Factor,Contributing Factor Text Format,Average Daily Traffic,Rural or Urban,Rural or Urban Text Format,Number of Lanes,CrashId,Fatal Case Status,Fatal Case Status Text Format,CrashId.1,CrashId.2,Latitude,Longitude,Town Name,Town Number,Town Number.1,Town Number Text Format,Year,Month,Month Text Format,Day,Day of the Week,Day of the Week Text Format,Time of Crash,Hour of the Day,Case Identifier,Crash Severity,Crash Severity Text Format,Number Of Motor Vehicles,Number Of Non-Motorist,Number Of Witnesses,Milemarker,Road Number,Road Description,Roadway Name,Intersecting Roadway Name,Landmark Description,Distance From Nearest Landmark,Unit Of Measure From Nearest Landmark,Direction From Nearest Landmark,Latitude.1,Longitude.1,First Harmful Event,First Harmful Event Text Format,Manner of Crash / Collision Impact,Manner of Crash / Collision Impact Text Format,Location of First Harmful Event,Location of First Harmful Event Text Format,Weather 2,Weather 2 Text Format,"Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format",Environment 2,Environment 2 Text Format,Environment 3,Environment 3 Text Format,"Contributing Circumstances, Road","Contributing Circumstances, Road Text Format",Road 2,Road 2 Text Format,Road 3,Road 3 Text Format,Crash Specific Location,Crash Specific Location Text Format,Type of Intersection,Type of Intersection Text Format,School Bus Related,School Bus Related Text Format,Work Zone Related,Work Zone Related Text Format,Location Of Crash Relative To Work Zone,Location Of Crash Relative To Work Zone Text Format,Type of Work Zone,Type of Work Zone Text Format,Worker Presence,Worker Presence Text Format,Law Enforcement Presence,Law Enforcement Presence Text Format,Were Vehicles Moved Prior To Police Arrival,Trafficway Ownership,Trafficway Ownership Text Format,Trafficway Class,Trafficway Class Text Format,Police Agency,Police Agency Text Format,Badge Number,Approval Date,Police Case Status,Police Case Status Text Format,Crash Report Submission Date,Related Case Identifiers,Urban Area,Urban Area Text Format,No. of Through Lanes (Reverse Dir.),No. of Through Lanes (Log Dir.),Highway Type (FHWA),Highway Type (FHWA) Text Format,Functional Classification,Functional Classification Text Format,Date,fatal,suspected_serious_injury,suspected_minor_injury,possible_injury,no_apparent_injury,geometry,index_right
17366,,3027366,2018-02-13,,,,C,Possible Injury (C),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,11100.0,2.0,Urban,,587810.0,1.0,Complete,587810.0,587810.0,41.230833,-73.06963,Milford,84.0,84.0,Milford,2018.0,2.0,February,13.0,3.0,Tuesday,17:01:00,17.0,2018000742,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.14,304.0,HIGH ST,HIGH ST,unknown,WHITE OAKS TER,75.0,Feet,N,41.230833,-73.06963,10.0,Pedalcycle/Pedalcyclist,97.0,Other,8.0,"Off Roadway,  Location Unknown",88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,8.0,Driveway Access,1.0,Not at Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,True,88.0,Not Applicable,3.0,Non-trafficway,CT0008400,Milford PD,1628,2018-02-23 10:50:26.0,C,Closed,2018-02-26 22:00:07.0,,A,BRIDGEPORT - STAMFORD,,2.0,,,4.0,MINOR ARTERIAL - NEW HPMS,2018-02-13,0,0,0,1,0,POINT (-73.06963 41.230833),0
17367,,3027570,2018-04-08,,,,C,Possible Injury (C),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,5000.0,2.0,Urban,,587860.0,1.0,Complete,587860.0,587860.0,41.219376,-73.049629,Milford,84.0,84.0,Milford,2018.0,4.0,April,8.0,1.0,Sunday,13:40:00,13.0,2018001677,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.58,282.0,GULF ST,GULF ST,BEDFORD AV,,,, ,41.219376,-73.049629,10.0,Pedalcycle/Pedalcyclist,3.0,Angle,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,3.0,T-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0008400,Milford PD,2325,2018-04-10 02:01:07.0,C,Closed,2018-04-11 22:01:54.0,,A,BRIDGEPORT - STAMFORD,,2.0,,,4.0,MINOR ARTERIAL - NEW HPMS,2018-04-08,0,0,0,1,0,POINT (-73.049629 41.219376),0
17368,,3027767,2018-05-08,,,,C,Possible Injury (C),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,,2.0,Urban,,587874.0,1.0,Complete,587874.0,587874.0,41.228467,-73.002593,Milford,84.0,84.0,Milford,2018.0,5.0,May,8.0,3.0,Tuesday,15:05:00,15.0,2018002179,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,1.0,0.05,123.0,CHAPEL ST,CHAPEL ST,SEABREEZE AV,,,, ,41.228467,-73.002593,10.0,Pedalcycle/Pedalcyclist,97.0,Other,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,3.0,T-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0008400,Milford PD,31690,2018-05-20 00:49:10.0,C,Closed,2018-05-21 22:01:27.0,,A,BRIDGEPORT - STAMFORD,,2.0,,,7.0,LOCAL - NEW HPMS,2018-05-08,0,0,0,1,0,POINT (-73.002593 41.228467),0
17369,,3027793,2018-05-20,,,,B,Suspected Minor Injury (B),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,9200.0,2.0,Urban,,587884.0,1.0,Complete,587884.0,587884.0,41.222854,-73.04968,Milford,84.0,84.0,Milford,2018.0,5.0,May,20.0,1.0,Sunday,11:14:00,11.0,2018002429,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.35,282.0,GULF ST,GULF ST,162-E,,,, ,41.222854,-73.04968,10.0,Pedalcycle/Pedalcyclist,3.0,Angle,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0008400,Milford PD,0624,2018-05-28 21:49:26.0,C,Closed,2018-05-30 22:01:18.0,,A,BRIDGEPORT - STAMFORD,,2.0,,,5.0,MAJOR COLLECTOR - NEW HPMS,2018-05-20,0,0,1,0,0,POINT (-73.04968 41.222854),0
17370,,3029532,2018-05-14,,,,C,Possible Injury (C),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,2,Cloudy,1,Dry,4,Dark-Lighted,,,,,,,,,,,,11500.0,2.0,Urban,,588069.0,1.0,Complete,588069.0,588069.0,41.308834,-72.945623,New Haven,93.0,93.0,New Haven,2018.0,5.0,May,14.0,2.0,Monday,20:36:00,20.0,18022297,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.21,556.0,SHERMAN AV,SHERMAN AV,GILBERT AV,,,, ,41.308834,-72.945623,10.0,Pedalcycle/Pedalcyclist,97.0,Other,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,3.0,Intersection-Related,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0009300,New Haven PD,39,2018-05-17 23:43:19.0,C,Closed,2019-02-04 04:01:26.0,,G,NEW HAVEN,,4.0,,,4.0,MINOR ARTERIAL - NEW HPMS,2018-05-14,0,0,0,1,0,POINT (-72.945623 41.308834),0
17371,,3028652,2018-10-31,,,,B,Suspected Minor Injury (B),,,,,,3,State,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,12300.0,2.0,Urban,,588318.0,1.0,Complete,588318.0,588318.0,41.224167,-73.035877,Milford,84.0,84.0,Milford,2018.0,10.0,October,31.0,4.0,Wednesday,11:07:00,11.0,2018005700,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,1.0,2.37,162.0,162-E,162-E,unknown,OLD GATE LN,1000.0,Feet,W,41.224167,-73.035877,10.0,Pedalcycle/Pedalcyclist,97.0,Other,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,1.0,Non-Junction,1.0,Not at Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0008400,Milford PD,2116,2018-11-07 13:51:02.0,C,Closed,2018-11-08 22:01:18.0,,A,BRIDGEPORT - STAMFORD,0.0,2.0,1.0,2 LANE CONTIGUOUS (WIDTH UNDER 36'),4.0,MINOR ARTERIAL - NEW HPMS,2018-10-31,0,0,1,0,0,POINT (-73.035877 41.224167),0
17372,,3011764,2018-12-11,,,,O,No Apparent Injury (O),,,,,,3,State,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,5600.0,2.0,Urban,,588631.0,1.0,Complete,588631.0,588631.0,41.28481954,-72.67364674,Guilford,60.0,60.0,Guilford,2018.0,12.0,December,11.0,3.0,Tuesday,15:36:00,15.0,1800049172,O,Property Damage Only,1.0,1.0,0.0,12.18,146.0,146-E,146-E,SOUTH UNION ST,,,, ,41.28481954,-72.67364674,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0006000,Guilford PD,3,2018-12-15 20:41:55.0,C,Closed,2018-12-15 20:46:45.0,,G,NEW HAVEN,0.0,2.0,1.0,2 LANE CONTIGUOUS (WIDTH UNDER 36'),5.0,MAJOR COLLECTOR - NEW HPMS,2018-12-11,0,0,0,0,1,POINT (-72.67364674 41.28481954),0
17373,,3026494,2018-07-17,,,,A,Suspected Serious Injury (A),,,,,,3,State,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,12200.0,2.0,Urban,,588635.0,1.0,Complete,588635.0,588635.0,41.795006,-72.696828,Hartford,64.0,64.0,Hartford,2018.0,7.0,July,17.0,3.0,Tuesday,06:08:00,6.0,18-20904,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.85,187.0,187-N,187-N,COLEBROOK ST,,,, ,41.795006,-72.696828,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,True,1.0,Public Road,1.0,"Trafficway, On Road",CT0006400,Hartford PD,J07,2018-11-29 02:28:00.0,O,Open,2018-07-17 09:00:00.0,,D,HARTFORD,1.0,1.0,1.0,2 LANE CONTIGUOUS (WIDTH UNDER 36'),4.0,MINOR ARTERIAL - NEW HPMS,2018-07-17,0,1,0,0,0,POINT (-72.696828 41.795006),0
17374,,3026669,2018-09-29,,,,A,Suspected Serious Injury (A),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,5,Dark-Not Lighted,,,,,,,,,,,,,2.0,Urban,,588637.0,1.0,Complete,588637.0,588637.0,41.79682,-72.6643,Hartford,64.0,64.0,Hartford,2018.0,9.0,September,29.0,7.0,Saturday,19:21:00,19.0,18-29213,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.09,3.0,ADDISON ST,ADDISON ST,unknown,Tower Avenue,60.0,Feet,N,41.79682,-72.6643,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,3.0,Intersection-Related,3.0,T-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0006400,Hartford PD,L24,2018-10-01 14:11:00.0,C,Closed,2018-09-29 20:20:00.0,,D,HARTFORD,,2.0,,,7.0,LOCAL - NEW HPMS,2018-09-29,0,1,0,0,0,POINT (-72.6643 41.79682),0
17375,,3027123,2018-10-12,,,,A,Suspected Serious Injury (A),,,,,,2,USRoute,,,,,,,,,,,,,,,,,,,,,,,,2,Cloudy,1,Dry,1,Daylight,,,,,,,,,,,,20900.0,2.0,Urban,,588639.0,1.0,Complete,588639.0,588639.0,41.769826,-72.670828,Hartford,64.0,64.0,Hartford,2018.0,10.0,October,12.0,6.0,Friday,10:47:00,10.0,18-30775,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,1.0,53.63,44.0,44-W,44-W,MARKET ST,,,, ,41.769826,-72.670828,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,True,1.0,Public Road,1.0,"Trafficway, On Road",CT0006400,Hartford PD,1445,2018-10-12 20:54:00.0,C,Closed,2018-10-12 14:15:00.0,,D,HARTFORD,1.0,3.0,4.0,3-4 LANES DIVIDED (WIDTH 36'-71'),3.0,PRINCIPAL ARTERIAL - OTHER - NEW HPMS,2018-10-12,0,1,0,0,0,POINT (-72.670828 41.769826),0
17376,,3027290,2018-10-17,,,,B,Suspected Minor Injury (B),,,,,,2,USRoute,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,12100.0,2.0,Urban,,589054.0,1.0,Complete,589054.0,589054.0,41.783272,-72.699213,Hartford,64.0,64.0,Hartford,2018.0,10.0,October,17.0,4.0,Wednesday,17:21:00,17.0,18-31457,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,51.83,44.0,44-E,44-E,ADAMS ST,,,, ,41.783272,-72.699213,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0006400,Hartford PD,L63,2018-10-17 22:35:00.0,C,Closed,2018-10-17 17:21:00.0,,D,HARTFORD,1.0,2.0,3.0,3 OR MORE LANES CONTIGUOUS (WIDTH 30' OR MORE),3.0,PRINCIPAL ARTERIAL - OTHER - NEW HPMS,2018-10-17,0,0,1,0,0,POINT (-72.699213 41.783272),0
17377,,3027292,2018-10-17,,,,O,No Apparent Injury (O),,,,,,3,State,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,7500.0,2.0,Urban,,589055.0,1.0,Complete,589055.0,589055.0,41.786487,-72.698639,Hartford,64.0,64.0,Hartford,2018.0,10.0,October,17.0,4.0,Wednesday,17:50:00,17.0,18-31460,O,Property Damage Only,1.0,1.0,1.0,0.25,187.0,187-N,187-N,NORFOLK ST,,,, ,41.786487,-72.698639,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,3.0,T-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0006400,Hartford PD,L63,2018-10-17 22:40:00.0,C,Closed,2018-10-17 17:50:00.0,,D,HARTFORD,1.0,1.0,1.0,2 LANE CONTIGUOUS (WIDTH UNDER 36'),4.0,MINOR ARTERIAL - NEW HPMS,2018-10-17,0,0,0,0,1,POINT (-72.698639 41.786487),0
17378,,3031609,2018-07-07,,,,O,No Apparent Injury (O),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,4900.0,2.0,Urban,,589938.0,1.0,Complete,589938.0,589938.0,41.184893,-73.196888,Bridgeport,15.0,15.0,Bridgeport,2018.0,7.0,July,7.0,7.0,Saturday,14:14:00,14.0,1802021076,O,Property Damage Only,1.0,1.0,0.0,0.1,397.0,HARRAL AV,HARRAL AV,CENTER ST,,,, ,41.184893,-73.196888,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,1.0,Clear,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0001509,Bridgeport PD,215218,2019-02-08 19:59:49.0,O,Open,2019-02-08 20:00:07.0,,A,BRIDGEPORT - STAMFORD,,2.0,,,5.0,MAJOR COLLECTOR - NEW HPMS,2018-07-07,0,0,0,0,1,POINT (-73.196888 41.184893),0
17379,,3012399,2018-12-15,,,,C,Possible Injury (C),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,4,Dark-Lighted,,,,,,,,,,,,6100.0,2.0,Urban,,589997.0,1.0,Complete,589997.0,589997.0,41.38625,-73.423267,Danbury,34.0,34.0,Danbury,2018.0,12.0,December,15.0,7.0,Saturday,19:17:00,19.0,1800081124,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,1.0,0.41,487.0,SHELTER ROCK LA,SHELTER ROCK LA,GREAT PASTURE RD,,,, ,41.38625,-73.423267,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,3.0,T-Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,True,1.0,Public Road,1.0,"Trafficway, On Road",CT0003400,Danbury PD,676,2018-12-17 16:53:11.0,C,Closed,2018-12-17 17:20:20.0,,C,DANBURY,,2.0,,,7.0,LOCAL - NEW HPMS,2018-12-15,0,0,0,1,0,POINT (-73.423267 41.38625),0
17380,,3017748,2018-12-14,,,,C,Possible Injury (C),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,4,Dark-Lighted,,,,,,,,,,,,,2.0,Urban,,590114.0,1.0,Complete,590114.0,590114.0,41.314895,-72.945682,New Haven,93.0,93.0,New Haven,2018.0,12.0,December,14.0,6.0,Friday,21:08:00,21.0,18056029,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.12,393.0,MAPLE ST,MAPLE ST,WINTHROP AV NO 2,,,, ,41.314895,-72.945682,14.0,Motor Vehicle in Operation,3.0,Angle,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0009300,New Haven PD,9,2018-12-15 22:54:23.0,C,Closed,2019-01-03 15:44:58.0,,G,NEW HAVEN,,4.0,,,7.0,LOCAL - NEW HPMS,2018-12-14,0,0,0,1,0,POINT (-72.94568200000001 41.314895),0
17381,,3033607,2018-06-21,,,,C,Possible Injury (C),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,4,Dark-Lighted,,,,,,,,,,,,3500.0,2.0,Urban,,592374.0,1.0,Complete,592374.0,592374.0,41.179905,-73.206458,Bridgeport,15.0,15.0,Bridgeport,2018.0,6.0,June,21.0,5.0,Thursday,22:45:00,22.0,1802015653,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.81,549.0,MAPLEWOOD AV,MAPLEWOOD AV,NORMAN ST,,,, ,41.179905,-73.206458,10.0,Pedalcycle/Pedalcyclist,88.0,Not Applicable,1.0,On Roadway,1.0,Clear,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0001509,Bridgeport PD,210833,2019-02-17 02:13:36.0,O,Open,2019-02-17 02:13:57.0,,A,BRIDGEPORT - STAMFORD,,4.0,,,5.0,MAJOR COLLECTOR - NEW HPMS,2018-06-21,0,0,0,1,0,POINT (-73.206458 41.179905),0
17382,,3017896,2018-12-23,,,,B,Suspected Minor Injury (B),,,,,,1,Interstate,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,1,Daylight,,,,,,,,,,,,67400.0,2.0,Urban,,593236.0,1.0,Complete,593236.0,593236.0,41.312113,-72.919268,New Haven,93.0,93.0,New Haven,2018.0,12.0,December,23.0,1.0,Sunday,12:46:00,12.0,18057158,A,"Injury of any type (Serious, Minor, Possible)",1.0,1.0,0.0,0.0,91.0,91-N-136,91-N-136,TRUMBULL ST,,,, ,41.312113,-72.919268,14.0,Motor Vehicle in Operation,3.0,Angle,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,8.0,"Five-Point, or More",1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0009300,New Haven PD,991,2018-12-30 10:16:17.0,C,Closed,2019-01-03 15:47:19.0,,G,NEW HAVEN,1.0,2.0,4.0,3-4 LANES DIVIDED (WIDTH 36'-71'),1.0,INTERSTATE - NEW HPMS,2018-12-23,0,0,1,0,0,POINT (-72.919268 41.312113),0
17383,,3017922,2018-12-26,,,,O,No Apparent Injury (O),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,1,Clear,1,Dry,4,Dark-Lighted,,,,,,,,,,,,7300.0,2.0,Urban,,593265.0,1.0,Complete,593265.0,593265.0,41.290129,-72.894186,New Haven,93.0,93.0,New Haven,2018.0,12.0,December,26.0,4.0,Wednesday,17:47:00,17.0,18057406,O,Property Damage Only,1.0,1.0,0.0,1.44,678.0,WOODWARD AV,WOODWARD AV,unknown,FORBES AVENUE,25.0,Feet,S,41.290129,-72.894186,14.0,Motor Vehicle in Operation,2.0,Front to front,1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,9.0,Driveway Access-Related,1.0,Not at Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,False,1.0,Public Road,1.0,"Trafficway, On Road",CT0009300,New Haven PD,156,2018-12-26 18:44:16.0,C,Closed,2019-01-03 15:46:47.0,,G,NEW HAVEN,,2.0,,,4.0,MINOR ARTERIAL - NEW HPMS,2018-12-26,0,0,0,0,1,POINT (-72.894186 41.290129),0
17384,,3018008,2018-12-30,,,,O,No Apparent Injury (O),,,,,,4,Local,,,,,,,,,,,,,,,,,,,,,,,,2,Cloudy,1,Dry,1,Daylight,,,,,,,,,,,,13400.0,2.0,Urban,,594436.0,1.0,Complete,594436.0,594436.0,41.302816,-72.928337,New Haven,93.0,93.0,New Haven,2018.0,12.0,December,30.0,1.0,Sunday,14:17:00,14.0,18057850,O,Property Damage Only,1.0,1.0,0.0,0.29,104.0,CHURCH ST SOUTH NO 1,CHURCH ST SOUTH NO 1,REV DR MLK JR BLVD,,,, ,41.302816,-72.928337,14.0,Motor Vehicle in Operation,5.0,"Sideswipe, opposite direction",1.0,On Roadway,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,0.0,None,88.0,Not Applicable,88.0,Not Applicable,2.0,Intersection,2.0,Four-Way Intersection,1.0,No,1.0,No,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,True,1.0,Public Road,1.0,"Trafficway, On Road",CT0009300,New Haven PD,75,2018-12-31 10:03:34.0,C,Closed,2019-01-03 15:47:28.0,,G,NEW HAVEN,,4.0,,,3.0,PRINCIPAL ARTERIAL - OTHER - NEW HPMS,2018-12-30,0,0,0,0,1,POINT (-72.928337 41.302816),0
